hotel_id,name,location,priority,website_url,needs_description,needs_price,needs_rating,description,price_range,rating,review_summary,nearby_attractions
KE-NAKURU-073,Wagon Wheel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-001,Waterbuck Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-011,Wildlife Club of Kenya Hostel,Nakuru,low,http://www.wildlifeclubsofkenya.org,YES,YES,YES,,,,,
KE-NAKURU-012,Wildlife Clubs Of Kenya Guest House Nakuru,Nakuru,low,http://www.wildlifeclubsofkenya.org,YES,YES,YES,,,,,
KE-NAKURU-036,Witas Lodge,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-024,Zillian Park Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-074,Ziwa Bush Lodge Reception,Nakuru,low,https://www.ziwalodge.com/,YES,YES,YES,,,,,
KE-NAKURU-059,annex,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-013,citymax,Nakuru,low,,YES,YES,YES,,,,,
KE-NANYUK-015,62 Paradise Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-014,Batian Guest Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-024,Beisa,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-027,Camp George Guest Lodge,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-008,Emess Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-026,Esiankiki Resort & Spa,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-016,Falcon Heights,Nanyuki,low,https://falconheights.co.ke/,YES,YES,YES,,,,,
KE-NANYUK-004,Family Comfort Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-010,Greenland Bar & Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-001,Ibis Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-028,Joskaki,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-005,Kirimara Springs Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-003,Kongoni Camp,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-017,Le Rustique Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-023,Leisure Gardens,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-025,Lifestyle Villas,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-002,Lion's Court Lodge,Nanyuki,low,https://lionscourtlodge.com-kenya.com/,YES,YES,YES,,,,,
KE-NANYUK-011,Maxoil Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-013,Napolitana Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-021,Niche Grill,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-020,Peaks,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-018,Penguin House,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-019,Rhapsody's Lounge Nanyuki,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-022,Sarafina Art Gallery,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-029,Simba Lodge,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-009,Sirimon,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-012,Soames Hotel & Jack's Bar,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-007,Sport's Man Arms Hotel,Nanyuki,low,,YES,YES,YES,,,,,
KE-NANYUK-006,The Old House Nanyuki,Nanyuki,low,http://www.oldhousenanyuki.co.ke,YES,YES,YES,,,,,
KE-WATAMU-011,Aquarius beach,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-021,Ascort hotel,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-005,Blubay Hotel,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-016,Blue Bay Cove,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-006,Garoda Resort,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-002,Gede Resort,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-001,Hemingway Resort,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-009,Hemingways,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-017,Hosteria Romana,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-015,Mawe Boutique,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-018,Mawimbi Lodge,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-019,Mbu,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-013,Mimi na Wewe ...in Africa!,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-022,Mwamba Guest House,Watamu,low,https://www.arocha.or.ke/work/mwamba/,YES,YES,YES,,,,,
KE-WATAMU-004,Ocean Sports,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-010,Peponi Watamu,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-008,The Charming Lonno Lodge,Watamu,low,https://lonnolodge.com,YES,YES,YES,,,,,
KE-WATAMU-003,Turtle Bay,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-012,Turtle Bay Villas,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-007,Veronica,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-014,Villas Watamu Resort,Watamu,low,,YES,YES,YES,,,,,
KE-WATAMU-020,Watamu Treehouse,Watamu,low,https://www.treehouse.co.ke/,YES,YES,YES,,,,,
